statisticalID,name,partOf,code,physicalType,district,state
CRgs2nxxhLR,Mnthipa Rural Health Center,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
UaOOaiIRKKH,Mphangwe Health Post,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
nvxkhdlxDoV,Mtetezi Zambia National ServiRural Health Centre,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
nSObYHZak9K,Mwandafisi Health Post,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
yIy83YjcHwl,Mzime Rural Health Center,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
JlhuyLbLYLt,Mzunza Health Post,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
xNHpWcOOk5M,Nyembe Rural Health Centre,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
xLI3OUpJ8N4,St Francis General Hospital,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
L6nhYFvQosX,St Francis Hospital Affiliated Health Centre,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
x0WWwBeFoRt,Undi Rural Health Centre,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
jk4lNUZMN3a,Vulamkoko Rural Health Centre,Location/Y5Qs8ZnXPo7,HEALTH_FACILITY,Building,Katete District,Eastern Province
EkpbEobemsx,Boyole Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
TqCaDzbyY50,Chanyalubwe Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
ldctqtPVF2Q,Chasefu Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
FllqgpnGeqr,Chasera Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
qNWMzg0Ykni,ChijemuHealth Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
rUie1i1JRKy,Chikomeni Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
bAJw8AXmKuV,Chitungulu Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
t2jD2zAKcf0,Egichikeni Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
UAhFR8LoUdr,Elunyaweni Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
cmSC1lBC1gN,Hoya Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
CSg1jeO3HAo,Kakumba Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
zAcyvAbryBi,Kamilenje Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
LUHlr8FbKOq,Kamsaro Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
KpE7nylAqMq,Kanyanga Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
I9uhbbEI97G,Kapichila Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
ZKsAlfRru0j,Kapongolo Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
nNjkasDQS6i,Katube Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
GYwcxMcjcAm,Kazembe Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
MjkOXuGeGii,Khuli-khuli Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
vewEZbuaGF7,Lukwizizi Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
njCNBF9ONPR,Lumezi Hospital Affiliated Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
RXoO62TSi7b,Lumezi Mission Hospital,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
vCpiSNfaEtw,Lundazi District Hospital,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
GoDz9qC2h8T,Lundazi Urban Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
pMOYXZuEIf5,Lunzi Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
XIMXScV0Qcs,Lusuntha Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
cavxcTwtx7Q,Malandula Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
giU2oIx29d9,Mankhaka Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
dOc6z5RUerz,Manyi Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
pZeWO5EF5TU,Mchereka Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
aNxnVI8BMEC,Mkasanga Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
c6pmiX3iTNk,Mkomba Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
prh4vUTtmKv,Mtwalo Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
zBFtzeUHcnY,Munyukwa Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
bzxCEz2fiBI,Mwanya Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
ltNbQWbKf8j,Mwase Lundazi Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
rIScTt0c1mo,Mwase-Mphangwe Old Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
K1R0Ztns2an,Mwase-Mphangwe Schemes Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
Qpa2Uk9Bosb,Mwimba Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
hoon31JsGL1,Ndaiwala Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
z2LkkLLKVa0,Ng'onga Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
vKypPz11W6M,Njoka Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
s9Cv9cvYEnH,Nkhanga Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
HPOftYUJyc9,Nkhanyu Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
V4GaAfRmJ3C,Nthitimila Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
oAy9YRZmAWC,Nyangwe Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
zY4eDg6nFXS,Phikamalaza Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
BEV6cTlQPnH,Umi Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
B0jcRGGPASc,Zasp Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
i2ogv6tXmJ7,Zokwe Health Post,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
mw0kxleSEEq,Zumwanda Rural Health Centre,Location/l7kwddqAUuV,HEALTH_FACILITY,Building,Lundazi District,Eastern Province
j9jseC1kt6W,Chikowa Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
mkpzJFI9hXJ,Chilanga Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
fHFQntzrcFp,Chipako Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
fYI2iiTAJt9,Chisengu Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
k2iLmIXotgy,Jumbe Clinic,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
RMq5NhCB8Lt,Kakumbi Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
Yia9Ki7rojF,Kamoto Hospital Affiliated Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
b9Bo8HGqsvL,Kamoto Mission Hospital,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
rfSV0ZTyLAO,Kapole Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
DttdLYF5HHe,Kasamanda Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
yq0ZPeMwud1,Malama Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
RxjYPAcgSiE,Masumba Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
uygUIUa1E6z,Mfuwe International Airport Clinic,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
I9JcpOnxb8J,Mphomwa Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
XISg7FOdzBT,Mso Ro Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
bn1YfDcZ38e,Ncheka Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
BTbeWp3IVjE,Nsefu Rural Health Centre,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
G9oYUOiXuNf,Nyakatokoli Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
qnPoOO9x8uy,Nyamaluma Health Post,Location/eL16jL32aft,HEALTH_FACILITY,Building,Mambwe District,Eastern Province
MJMTNEv1LYJ,Chalubilo Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
y2j8ExHlCum,Chifukuzi Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
kkIdduB4ZbY,Chimphanje Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
wfrDFLlBldb,Chinambi Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
odd9VfVjnzX,Chinsimbwe Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
PQ50wi6hSHK,Chipembe Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
RrgXu1Xk20n,Hofmeyr Zonal Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
H4VInGbGTT4,Kacholola Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
xlx1ykjM1Hr,Kalingindi Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
wvaNL0BzHun,Luembe FDS E16 Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
qOlyDAHPRfY,Mkopeka Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
QvCWGZBVYap,Msima Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
JDyxGEfEbLN,Mtilizi Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
DxpAUIgzSPn,Mtilizi Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
sh0Kdtnfrwf,Mwape Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
afUjZSNAmsg,Ndake Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
MX6ciK0jl8I,Nyalugwe Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
fawFdYrVP5a,Nyimba District Hospital,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
Wd4frHYAoE1,Nyimba Hospital Affiliated Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
HInGUo16p78,St Josephs Rural Health Centre,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
INPIoaz9rQ0,ZNS Health Post,Location/f2v64XQg4O6,HEALTH_FACILITY,Building,Nyimba District,Eastern Province
zEjE9f2Po5d,Benard Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
DLBHM0Ita4f,Chaka Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
IanWssOOVn5,Chibale Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
jaPS9Ha22SH,Chikowa Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
A2WG7HbvZ5m,Chikuse Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
hCDlkhoJ2Il,Chipungu Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
yvabiHY5b6a,Chisenjere Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
e012j3WAOuv,ChisonsoHealth Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
yQonUdP9OYn,Kabvumbe Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
hNGvPdhIneT,Kakwiya Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
XWEDTWvc1f7,Kalindawalo Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
e2COFAfygWq,Kaselo Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
FqVNtoteP2e,Luamphaande Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
E4Rlk0ms1gy,Makale Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
Ly7f57GzJOn,Mankhungwa Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
YMFtJCnn7SK,Manyane Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
rtw1RFMXQER,Matonga Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
pzcJzO3OXim,Matonje Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
dHEtNDrdX9I,Mawanda Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
F9iuyIfiQ2H,Merwe Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
gBMCwqmNp46,Miinga Hospital Affiliated Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
yd2NeW1OZEN,Miinga Mission Hospital,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
FkLJYsoxszs,Misolo Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
sGTDs4GjGRo,Mkonda Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
maLgI67H5oA,Msanzala Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
vpkAwSJd059,Mtukuzi Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
v7M2nNtP12n,Mtumbata Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
GTvkqRNd8vD,Mumbi Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
wc55X7UmKC3,Mwanika Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
xJH0mHh9Y1F,Mwanjawanthu Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
VjTo67ScSgx,Nyamphande Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
oiR4vyBcFwP,Nyamphondolo Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
QhWoco922hO,Ongolwe Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
jLWme5fEV9L,Petauke District Hospital,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
AbQw5MwYs0H,Petauke Medical Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
XUcvUaFl0LM,Petauke Urban Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
hB3grf4DyUG,Prisons Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
bhyuYIJo9YY,Refugee Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
tGy6DTLAeU0,Riverside Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
dYTRnNlm4hl,Sandwe Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
xSmKpaHNthE,Sasu Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
M9icqPGYM9f,Satelite 30 Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
M01b6mDUXdu,Satellite 18 Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
hY4osXzPP3y,Sichilima Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
wwjljmZP8O0,Ukwimi A Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
Dtkzotr5QS0,Ukwimi B Rural Health Centre,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
vVtu2AoHqk4,Zuze Health Post,Location/MHol2AAQxSL,HEALTH_FACILITY,Building,Petauke District,Eastern Province
l06FWX1xvoo,Chanjoka Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
a8bbz5jgk53,Chataika Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
XXAT2ShektL,Chilasa Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
r9Ch2ZDg4jk,Chimtengo Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
qcOXrb1j8L4,Chimunsi Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
V9gTphzU5XO,Chindeza Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
usWPbACkihD,Chitawe Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
NeYHeEmig9q,Chiwuyu Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
Qj4JwuuKY0V,Kampamule Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
r2A74MqrLYx,Kanjiwa Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
nLcovcylEYi,Kapungwe Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
onRGxnocEUg,Kasamba Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
xelT6EFHlTH,Katema Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
i3uUBczYc47,Maela Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
jNailt4SW5F,Matambazi Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
EIE7R1mmyet,Mng'omba Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
ARNhWzN9QfA,Mngona Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
kA9OLXYDLUR,Mtandaza Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
ZeBImNXW3Xc,Mthunya Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
pOUADF2SRxk,Nyaluwiro Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
NglDonn9sYA,Nyanje Hospital Affiliated Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
aGU1T72XCQa,Nyanje Mission Hospital,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
vIx9OfZFn4y,Seya Health Post,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
T8Xxenzc6ou,Sinda Rural Health Centre,Location/Gk1xAY3wm9w,HEALTH_FACILITY,Building,Sinda District,Eastern Province
S73lQJbPP8w,Chigwe Health Post,Location/Pq4OSjJIF4z,HEALTH_FACILITY,Building,Vubwi District,Eastern Province
sIgYfReU6Vx,Chikoma Rural Health Centre,Location/Pq4OSjJIF4z,HEALTH_FACILITY,Building,Vubwi District,Eastern Province
